_id,ltable_reviewid,rtable_id,ltable_title,ltable_artist,ltable_year,rtable_title,rtable_artist,rtable_year,label
628455,18115,569003,long enough to leave,the mantles,2013,long enough to leave,the mantles/the mantles,2013,1
275036,6464,64310,the new romance,pretty girls make graves,2003,the new romance,pretty girls make graves,2003,1
375028,15380,391770,sketches from the book of the dead,mick harvey,2011,sketches from the book of the dead,mick harvey/mick harvey,2011,1
159088,15712,446143,as the crow flies,the advisory circle,2011,as the crow flies,amos lee/amos lee,2012,0
3551,12484,46621,walking on a dream,empire of the sun,2008,walking on a dream,empire of the sun/empire of the sun,2008,1
520275,1702,289893,the difference between houses and homes,cursive,2005,the difference between houses and homes,cursive/cursive,2005,1
166150,17127,488645,alight in ashes,menace ruine,2012,alight in ashes,menace ruine/menace ruine,2012,1
331334,22680,1094436,the weight of these wings,miranda lambert,2016,the weight of these wings,miranda lambert/miranda lambert,2016,1
489507,19338,846765,full cold moon,cold cave,2014,full cold moon,cold cave/cold cave,2014,1
458824,19358,690657,do it again,"ryksopp, robyn",2014,do it again,robyn/robyn/röyksopp/röyksopp,2014,1
672709,5812,42484,sliver: the best of the box,nirvana,2005,sliver: the best of the box,nirvana/nirvana,2005,1
37557,16301,424437,brain pulse music,masaki batoh,2012,brain pulse music,masaki batoh/masaki batoh,2012,1
398525,20606,538707,the real thing,faith no more,1989/2015,the real thing,midnight oil/midnight oil,2000,0
2750,14857,304384,hearts on hold,tu fawning,2010,hearts on hold,tu fawning/tu fawning,2010,1
329433,16017,389942,you're never going back,coasting,2011,you're never going back,coasting/coasting,2011,1
508698,9870,143763,leaving the nest,benjy ferree,2006,leaving the nest,benjy ferree/benjy ferree,2007,1
265331,16992,468559,long slow dance,the fresh & onlys,2012,long slow dance,the fresh & onlys/the fresh & onlys,2012,1
472740,12931,150910,asleep in the bread aisle,asher roth,2009,asleep in the bread aisle,asher roth/asher roth,2009,1
585698,2013,123283,yes new york,various artists,2003,yes new york,various/various,2003,1
354119,18706,604614,coin coin chapter two: mississippi moonchile,matana roberts,2013,coin coin chapter two: mississippi moonchile,matana roberts/matana roberts,2013,1
401466,10425,6075,burning off impurities,grails,2007,burning off impurities,grails/grails,2007,1
283596,12773,87380,caught in the trees,damien jurado,2008,caught in the trees,damien jurado/damien jurado,2008,1
276878,5557,127033,bring 'em in,mando diao,2003,bring 'em in,mando diao,2002,1
271639,1070,3017,secret house against the world,buck 65,2005,secret house against the world,buck 65/buck 65,2005,1
147290,9815,10020,rites of uncovering,arbouretum,2007,rites of uncovering,arbouretum,2007,1
614001,17997,555451,the way things fall,adult.,2013,the way things fall,adult./adult.,2013,1
531747,7606,1071053,under the influence,super furry animals,2005,under the influence,foghat/foghat,2016,0
117165,21935,1001363,beyond the bloodhounds,adia victoria,2016,beyond the bloodhounds,adia victoria/adia victoria,2016,1
471444,16451,425559,new wild everywhere,great lake swimmers,2012,new wild everywhere,great lake swimmers/great lake swimmers,2012,1
488372,16566,427018,black is beautiful,dean blunt and inga copeland,2012,black is beautiful,dean blunt/dean blunt/inga copeland/inga copeland,2012,1
348183,21297,904994,"listen to formation, look for the signs",nadia reid,2015,"listen to formation, look for the signs",nadia reid/nadia reid,2015,1
589203,7836,188448,songs of green pheasant,songs of green pheasant,2005,songs of green pheasant,songs of green pheasant/songs of green pheasant,2005,1
462308,15027,372441,new slaves part ii: essence implosion!,zs,2011,new slaves part ii: essence implosion!,zs/zs,2011,1
72301,13154,125155,west ryder pauper lunatic asylum,kasabian,2009,west ryder pauper lunatic asylum,kasabian/kasabian,2009,1
103639,14291,279417,well done europe,the chap,2010,well done europe,the chap/the chap,2010,1
150978,7461,44567,everybody makes mistakes,starflyer 59,2010,everybody makes mistakes,starflyer 59/starflyer 59,1999,1
146600,10606,231215,one man band man,swizz beatz,2007,one man band man,swizz beatz,2007,1
598232,10649,57765,proof of youth,the go! team,2007,proof of youth,the go! team/the go! team,2007,1
357834,11686,345507,the best of,radiohead,2008,the best of,run-dmc/run-dmc,2007,0
30039,17535,512894,wash the sins not only the face,esben and the witch,2013,wash the sins not only the face,esben and the witch/esben and the witch,2013,1
195428,5591,176037,"we, the vehicles",maritime,2006,"we, the vehicles",maritime/maritime,2005,1
532625,9624,230734,school was my hustle,kidz in the hall,2006,school was my hustle,kidz in the hall/kidz in the hall,2006,1
376889,10419,84155,5 years get physical,various artists,2007,5 years get physical,various/various,2007,1
203030,11056,177916,in the future,black mountain,2008,in the future,mad traxx/mad traxx,2001,0
452851,15647,606196,hello cruel world,sole and the skyrider band,2011,hello cruel world,gretchen peters/gretchen peters,2012,0
341002,5122,326138,now you know,doug martsch,2002,now you know,doug martsch,2002,1
55224,21697,810563,year of the rabbit,eskimeaux,2016,year of the rabbit,infinito 2017/infinito 2017,1999,0
544400,14819,317336,an introduction to...,elliott smith,2010,an introduction to...,elliott smith/elliott smith,2010,1
466507,15793,45401,dreams come true,cant,2011,dreams come true,the green martian/the green martian,1999,0
635310,21729,268100,don't look down,mr. lif,2016,don't look down,exit calm/exit calm,2010,0
461668,21668,986627,the last panthers,clark,2016,the last panthers,chris clark/chris clark,2016,1
627292,8265,659676,book of silk,tin hat trio,2004,book of silk,tin hat trio/tin hat trio,2004,1
27301,11686,997955,the best of,radiohead,2008,the best of,chuck berry/chuck berry,2009,0
367696,19195,664054,through force of will,torn hawk,2014,through force of will,torn hawk/torn hawk,2014,1
360801,17496,525841,coming out of the fog,arbouretum,2013,coming out of the fog,arbouretum,2013,1
393960,17074,507068,first of a living breed,homeboy sandman,2012,first of a living breed,homeboy sandman/homeboy sandman,2012,1
665032,4581,101340,hopes and fears,keane,2004,hopes and fears,keane/keane,2004,1
516,1911,896920,chains and black exhaust,various artists,2002,chains and black exhaust,various/various,2002,1
458740,4902,9358,the great destroyer,low,2005,the great destroyer,low/low,2005,1
46331,13026,411294,when i see the sun always shines on tv,nadja,2009,when i see the sun always shines on tv,nadja (5)/nadja (5),2009,1
127656,2345,37683,boy in da corner,dizzee rascal,2003,boy in da corner,dizzee rascal,2003,1
464610,15000,302847,the king is dead,the decemberists,2011,the king is dead,the decemberists,2011,1
310716,15770,367724,tha carter iv,lil wayne,2011,tha carter iv,lil wayne/lil wayne,2011,1
626027,12104,335653,the jealous girlfriends,the jealous girlfriends,2008,the jealous girlfriends,the jealous girlfriends/the jealous girlfriends,2008,1
479871,19580,712280,for those who stay,ps i love you,2014,for those who stay,ps i love you/ps i love you,2014,1
505500,6356,681539,you are here,+/-,2003,you are here,high spirits (4),2014,0
626776,1287,159742,humming by the flowered vine,laura cantrell,2005,humming by the flowered vine,laura cantrell/laura cantrell,2005,1
421070,10971,267574,life goes on,trae,2007,life goes on,c & m project/c & m project,2001,0
364518,4350,81332,the ultimate collection,michael jackson,2004,the ultimate collection,barry white/barry white,1999,0
303902,4014,623354,the ultimate collection,billie holiday,2005,the ultimate collection,falco/falco,2008,0
42852,20307,809463,eat pray thug,heems,2015,eat pray thug,heems,2015,1
147795,20912,888317,cut with the cake knife,rose mcdowall,2015,cut with the cake knife,rose mcdowall,2004,1
264814,22016,853702,into the light,marisa anderson,2016,into the light,the alexandria quartet/the alexandria quartet,2008,0
104122,13238,502274,so far gone,drake,2009,so far gone,drake,2009,1
7069,13051,269739,wild and inside,eat skull,2009,wild and inside,eat skull/eat skull,2009,1
247242,22005,1011899,blood // sugar // secs // traffic,the gotobeds,2016,blood // sugar // secs // traffic,the gotobeds/the gotobeds,2016,1
9388,3019,28054,"derbe respect, alder","faust, dlek",2004,"derbe respect, alder",dälek/dälek/faust/faust,2004,1
474524,10155,186893,blood is clean,valet,2007,blood is clean,valet/valet,2006,1
579927,18269,588502,the bardo story,salvia plath,2013,the bardo story,salvia plath/salvia plath,2013,1
412194,12820,218996,as seen through windows,bell orchestre,2009,as seen through windows,bell orchestre/bell orchestre,2009,1
507878,13570,195105,i told you i was freaky,flight of the conchords,2009,i told you i was freaky,flight of the conchords,2009,1
387991,253,581554,live in chicago,the apples in stereo,2000,live in chicago,luther allison/luther allison,1999,0
27812,15715,365368,the rip tide,beirut,2011,the rip tide,beirut/beirut,2011,1
569537,2681,93116,sprain your tapedeck,edan,2002,sprain your tapedeck,edan/edan,2002,1
352248,3646,814758,album of the year,the good life,2004,album of the year,skew siskin/skew siskin,2003,0
307363,22092,998871,live at third man records,scharpling & wurster,2016,live at third man records,death from above 1979/death from above 1979,2016,0
148068,9353,83719,kelis was here,kelis,2006,kelis was here,kelis,2006,1
364087,5639,497934,from here to eternity,giorgio moroder,1977/2004,from here to eternity,giorgio moroder/giorgio moroder,2012,1
201633,19085,912915,the parasitic survival of the human race,dodsferd,2014,the parasitic survival of the human race,dodsferd/dodsferd,2013,1
630034,9843,145333,new magnetic wonder,the apples in stereo,2007,new magnetic wonder,the apples in stereo/the apples in stereo,2007,1
181787,11605,6097,take refuge in clean living,grails,2008,take refuge in clean living,grails/grails,2008,1
360645,7537,12347,is this it,the strokes,2001,is this it,the strokes,2001,1
248086,12568,310458,we ate the machine,polysics,2008,we ate the machine,polysics/polysics,2008,1
660025,19622,737914,time to die,electric wizard,2014,time to die,electric wizard (2),2014,1
229935,11508,223991,live at the royal albert hall,the cinematic orchestra,2008,live at the royal albert hall,bond (3),2001,0
600828,20194,789911,big dark love,murder by death,2015,big dark love,murder by death/murder by death,2015,1
66571,8634,278833,besterberg: the best of paul westerberg,paul westerberg,2005,besterberg: the best of paul westerberg,paul westerberg/paul westerberg,2005,1
98388,4713,91460,awake is the new sleep,ben lee,2005,awake is the new sleep,ben lee/ben lee,2005,1
349454,13395,181144,everything goes wrong,vivian girls,2009,everything goes wrong,vivian girls/vivian girls,2009,1
407037,16236,827535,i love you,jason urick,2012,i love you,thom hell/thom hell,2004,0
618034,15421,349649,i'll never get out of this world alive,steve earle,2011,i'll never get out of this world alive,steve earle,2011,1
433842,5233,69168,a data learn the language,mercury program,2002,a data learn the language,the mercury program/the mercury program,2002,1
528781,9896,190721,like drawing blood,gotye,2006,like drawing blood,gotye,2006,1
641653,11686,900828,the best of,radiohead,2008,the best of,freestyle professors/freestyle professors/geo & riccochet/geo & riccochet,2007,0
598775,8580,206681,end of amnesia,m. ward,2001,end of amnesia,m. ward/m. ward,2001,1
572269,21121,906776,teens of style,car seat headrest,2015,teens of style,car seat headrest,2015,1
584699,20127,772075,the dead of the world,ascension,2015,the dead of the world,ascension (10)/ascension (10),2014,1
501851,18697,615970,the second album,latyrx,2013,the second album,latyrx/latyrx,2013,1
464768,18516,927520,peter pan syndrome,j-zone,2013,peter pan syndrome,light your anchor,2015,0
193909,10162,312407,open your box,yoko ono,2007,open your box,yoko ono/yoko ono,2007,1
317520,12683,195244,jason isbell and the 400 unit,jason isbell and the 400 unit,2009,jason isbell and the 400 unit,jason isbell and the 400 unit,2009,1
34385,2627,289608,wait long by the river and the bodies of your enemies will float by,the drones,2005,wait long by the river and the bodies of your enemies will float by,the drones (2)/the drones (2),2005,1
308455,12630,994174,leave it all behind,the foreign exchange,2008,leave it all behind,praise (6)/praise (6),2016,0
137959,15616,418372,waco taco combo,eric copeland,2011,waco taco combo,eric copeland (2)/eric copeland (2),2011,1
60245,20709,850548,moonbuilding 2703 ad,the orb,2015,moonbuilding 2703 ad,the orb/the orb,2015,1
128831,11138,175180,in field & town,hayden,2008,in field & town,hayden/hayden,2008,1
161305,5148,541782,bring it back,mates of state,2006,bring it back,morrisson/morrisson/new mondo/new mondo,2010,0
617035,14833,266340,live in japan,fenn o'berg,2010,live in japan,rodrigo y gabriela,2008,0
617830,20297,827866,the past we leave behind,pale blue,2015,the past we leave behind,pale blue (3),2015,1
279755,15275,326237,only the lonely ep,unkle,2011,only the lonely ep,unkle/unkle,2011,1
187199,14038,334391,dirty shirt rock 'n' roll: the first ten years,the jon spencer blues explosion,2010,dirty shirt rock 'n' roll: the first ten years,the jon spencer blues explosion/the jon spencer blues explosion,2010,1
608497,6437,652588,no more songs about sleep and fire,poster children,2004,no more songs about sleep and fire,poster children/poster children,2004,1
